transaction_id,customer_id,timestamp,type,merchant_category,amount,is_fraud
TX0007193,cust_0066,2024-06-12T09:31:00,withdrawal,grocery,220.8,0
TX0007194,cust_0127,2024-01-25T07:25:00,transfer,travel,1320.78,0
TX0007195,cust_0571,2024-05-02T09:06:00,payment,travel,1028.64,0
TX0007196,cust_0703,2024-01-16T10:14:00,purchase,electronics,408.74,0
TX0007197,cust_0591,2024-05-03T22:57:00,purchase,utilities,907.88,0
TX0007198,cust_0268,2024-06-18T11:26:00,withdrawal,electronics,836.47,0
TX0007199,cust_0720,2024-05-21T21:26:00,payment,utilities,182.16,0
TX0007200,cust_0742,2024-03-07T19:31:00,withdrawal,electronics,1029.31,0
TX0007201,cust_0175,2024-05-11T21:31:00,withdrawal,electronics,63.92,0
TX0007202,cust_0057,2024-02-11T03:47:00,payment,travel,709.59,0
TX0007203,cust_0231,2024-05-13T06:11:00,withdrawal,travel,639.85,0
TX0007204,cust_0454,2024-04-27T23:39:00,withdrawal,grocery,897.67,0
TX0007205,cust_0301,2024-06-26T09:25:00,transfer,travel,926.43,1
TX0007206,cust_0585,2024-01-10T06:48:00,payment,entertainment,1388.11,0
TX0007207,cust_0109,2024-05-12T06:10:00,transfer,electronics,747.06,0
TX0007208,cust_0181,2024-05-01T01:58:00,payment,travel,22.67,0
TX0007209,cust_0296,2024-02-11T19:19:00,payment,healthcare,850.19,0
TX0007210,cust_0721,2024-01-03T04:13:00,payment,electronics,1025.6,0
TX0007211,cust_0691,2024-03-07T08:24:00,purchase,entertainment,262.36,0
TX0007212,cust_0640,2024-03-24T20:52:00,withdrawal,healthcare,1186.88,0
TX0007213,cust_0691,2024-04-26T12:13:00,transfer,travel,1040.76,0
TX0007214,cust_0236,2024-06-06T20:16:00,withdrawal,utilities,1302.89,0
TX0007215,cust_0767,2024-05-31T08:30:00,transfer,travel,1481.71,0
TX0007216,cust_0779,2024-05-03T11:06:00,payment,healthcare,254.66,0
TX0007217,cust_0697,2024-04-28T01:06:00,transfer,healthcare,925.22,0
TX0007218,cust_0170,2024-01-21T13:43:00,payment,travel,88.95,0
TX0007219,cust_0358,2024-01-08T03:55:00,payment,travel,1168.95,0
TX0007220,cust_0697,2024-02-13T09:23:00,payment,grocery,1276.93,0
TX0007221,cust_0470,2024-06-07T02:05:00,purchase,grocery,1406.46,0
TX0007222,cust_0455,2024-05-14T23:55:00,transfer,entertainment,1185.18,0
TX0007223,cust_0588,2024-03-10T01:16:00,transfer,entertainment,1158.31,0
TX0007224,cust_0547,2024-05-19T15:36:00,transfer,entertainment,177.24,0
TX0007225,cust_0005,2024-05-19T14:17:00,payment,entertainment,1257.04,0
TX0007226,cust_0091,2024-04-29T15:47:00,withdrawal,utilities,1213.46,0
TX0007227,cust_0048,2024-05-11T17:24:00,withdrawal,utilities,1200.91,0
TX0007228,cust_0401,2024-04-17T02:01:00,payment,travel,776.74,0
TX0007229,cust_0627,2024-04-01T15:01:00,payment,travel,57.12,0
TX0007230,cust_0411,2024-03-05T17:08:00,transfer,healthcare,260.52,0
TX0007231,cust_0455,2024-04-22T08:35:00,payment,utilities,386.96,0
TX0007232,cust_0592,2024-03-09T01:31:00,payment,travel,838.97,0
TX0007233,cust_0325,2024-01-20T21:27:00,withdrawal,utilities,222.31,0
TX0007234,cust_0100,2024-06-14T20:24:00,payment,electronics,1352.54,0
TX0007235,cust_0381,2024-02-15T13:30:00,purchase,utilities,1202.02,0
TX0007236,cust_0421,2024-04-10T20:02:00,purchase,utilities,1017.75,0
TX0007237,cust_0685,2024-05-29T00:06:00,payment,grocery,1493.22,0
TX0007238,cust_0170,2024-03-16T00:16:00,withdrawal,utilities,119.18,0
TX0007239,cust_0121,2024-03-23T15:22:00,payment,healthcare,752.62,0
TX0007240,cust_0741,2024-06-19T13:47:00,transfer,healthcare,1043.2,0
TX0007241,cust_0545,2024-01-27T21:44:00,transfer,grocery,17.43,0
TX0007242,cust_0673,2024-04-22T04:13:00,payment,travel,1288.35,0
TX0007243,cust_0508,2024-06-04T00:31:00,payment,travel,995.73,0
TX0007244,cust_0340,2024-04-04T02:59:00,purchase,utilities,448.28,0
TX0007245,cust_0496,2024-05-10T18:07:00,withdrawal,electronics,1382.48,0
TX0007246,cust_0625,2024-03-26T15:33:00,payment,travel,215.65,0
TX0007247,cust_0700,2024-03-22T08:20:00,transfer,travel,386.8,0
TX0007248,cust_0313,2024-02-15T03:07:00,payment,utilities,582.96,0
TX0007249,cust_0467,2024-06-16T06:31:00,withdrawal,utilities,1437.82,0
TX0007250,cust_0259,2024-01-15T16:09:00,purchase,grocery,1024.88,0
TX0007251,cust_0269,2024-03-02T03:47:00,withdrawal,entertainment,647.52,0
TX0007252,cust_0549,2024-04-23T03:21:00,payment,grocery,75.89,0
TX0007253,cust_0186,2024-04-22T19:23:00,purchase,entertainment,638.62,0
TX0007254,cust_0516,2024-04-08T14:58:00,transfer,utilities,780.11,0
TX0007255,cust_0538,2024-02-20T18:00:00,withdrawal,travel,694.23,0
TX0007256,cust_0338,2024-06-24T22:35:00,purchase,travel,771.52,0
TX0007257,cust_0071,2024-06-17T14:38:00,payment,utilities,357.22,0
TX0007258,cust_0140,2024-06-28T01:56:00,withdrawal,healthcare,1084.46,0
TX0007259,cust_0219,2024-05-05T20:08:00,purchase,electronics,626.84,0
TX0007260,cust_0337,2024-03-23T14:09:00,withdrawal,healthcare,1444.03,0
TX0007261,cust_0341,2024-04-15T20:17:00,payment,healthcare,996.91,0
TX0007262,cust_0214,2024-04-19T17:43:00,purchase,utilities,380.5,0
TX0007263,cust_0028,2024-02-22T03:03:00,purchase,utilities,170.77,0
TX0007264,cust_0491,2024-03-04T14:52:00,withdrawal,healthcare,908.04,0
TX0007265,cust_0417,2024-03-15T13:31:00,purchase,travel,182.65,0
TX0007266,cust_0568,2024-05-07T15:43:00,payment,grocery,1205.96,0
TX0007267,cust_0246,2024-01-06T03:18:00,payment,entertainment,1302.38,0
TX0007268,cust_0674,2024-01-06T12:11:00,transfer,utilities,631.23,0
TX0007269,cust_0324,2024-01-24T21:44:00,payment,electronics,1451.86,0
TX0007270,cust_0724,2024-02-13T22:08:00,transfer,travel,200.15,0
TX0007271,cust_0255,2024-02-02T02:05:00,purchase,healthcare,84.02,0
TX0007272,cust_0667,2024-04-07T17:43:00,purchase,electronics,1074.63,0
TX0007273,cust_0424,2024-03-24T02:46:00,payment,travel,955.43,0
TX0007274,cust_0361,2024-01-24T16:14:00,purchase,electronics,630.46,0
TX0007275,cust_0641,2024-03-30T11:34:00,withdrawal,electronics,119.36,0
TX0007276,cust_0558,2024-04-08T05:29:00,withdrawal,entertainment,1271.92,0
TX0007277,cust_0777,2024-01-15T02:55:00,purchase,entertainment,1197.93,0
TX0007278,cust_0327,2024-06-05T21:06:00,payment,utilities,1046.95,0
TX0007279,cust_0523,2024-03-05T09:04:00,withdrawal,grocery,500.34,0
TX0007280,cust_0444,2024-04-05T04:31:00,purchase,electronics,492.52,0
TX0007281,cust_0030,2024-04-05T01:45:00,purchase,healthcare,252.04,0
TX0007282,cust_0181,2024-06-15T13:07:00,payment,grocery,511.19,0
TX0007283,cust_0679,2024-04-16T07:32:00,withdrawal,entertainment,787.35,0
TX0007284,cust_0043,2024-02-19T14:36:00,payment,utilities,1367.44,0
TX0007285,cust_0400,2024-05-18T13:38:00,transfer,utilities,886.05,0
TX0007286,cust_0318,2024-05-06T02:21:00,withdrawal,grocery,267.53,0
TX0007287,cust_0546,2024-02-29T18:31:00,withdrawal,electronics,1485.27,0
TX0007288,cust_0158,2024-06-01T20:51:00,payment,grocery,71.46,0
TX0007289,cust_0691,2024-06-06T20:11:00,transfer,utilities,255.5,0
TX0007290,cust_0472,2024-02-08T03:47:00,transfer,grocery,141.3,0
TX0007291,cust_0764,2024-06-20T23:13:00,payment,entertainment,243.22,0
TX0007292,cust_0391,2024-05-23T09:17:00,purchase,grocery,786.82,0
TX0007293,cust_0454,2024-03-11T20:26:00,transfer,utilities,1394.55,0
TX0007294,cust_0140,2024-05-21T14:14:00,withdrawal,healthcare,644.08,0
TX0007295,cust_0347,2024-05-14T11:47:00,payment,entertainment,283.3,0
TX0007296,cust_0388,2024-01-02T03:29:00,transfer,grocery,1472.43,0
TX0007297,cust_0495,2024-03-20T16:02:00,payment,travel,676.01,0
TX0007298,cust_0082,2024-05-01T05:05:00,payment,grocery,1435.1,0
TX0007299,cust_0550,2024-04-25T06:54:00,payment,healthcare,345.2,0
TX0007300,cust_0773,2024-03-08T01:03:00,purchase,healthcare,1136.33,0
TX0007301,cust_0492,2024-02-05T02:41:00,purchase,grocery,367.86,0
TX0007302,cust_0666,2024-03-31T23:14:00,purchase,entertainment,197.95,0
TX0007303,cust_0786,2024-03-02T19:59:00,payment,grocery,59.64,0
TX0007304,cust_0544,2024-01-12T02:03:00,withdrawal,grocery,537.9,0
TX0007305,cust_0129,2024-05-01T19:45:00,payment,healthcare,1165.04,0
TX0007306,cust_0130,2024-06-16T23:41:00,payment,entertainment,259.47,0
TX0007307,cust_0024,2024-01-08T14:26:00,payment,travel,471.7,0
TX0007308,cust_0782,2024-03-02T11:39:00,payment,travel,1091.6,0
TX0007309,cust_0421,2024-05-04T12:08:00,transfer,healthcare,784.21,0
TX0007310,cust_0229,2024-04-28T04:34:00,transfer,entertainment,2459.41,1
TX0007311,cust_0426,2024-03-06T11:29:00,withdrawal,electronics,717.63,0
TX0007312,cust_0598,2024-03-13T18:27:00,transfer,travel,634.88,0
TX0007313,cust_0661,2024-03-10T04:44:00,withdrawal,travel,693.05,0
TX0007314,cust_0624,2024-04-03T17:37:00,purchase,travel,20.19,0
TX0007315,cust_0688,2024-03-19T12:05:00,payment,healthcare,1391.51,0
TX0007316,cust_0512,2024-02-02T11:04:00,payment,healthcare,1120.44,0
TX0007317,cust_0639,2024-02-21T14:17:00,purchase,grocery,1272.97,0
TX0007318,cust_0558,2024-06-16T02:53:00,withdrawal,entertainment,905.42,0
TX0007319,cust_0707,2024-06-11T05:34:00,payment,entertainment,659.37,0
TX0007320,cust_0166,2024-04-16T01:47:00,transfer,travel,362.53,0
TX0007321,cust_0608,2024-03-17T18:38:00,payment,grocery,1017.85,0
TX0007322,cust_0282,2024-04-11T01:31:00,withdrawal,healthcare,52.5,0
TX0007323,cust_0212,2024-01-09T14:12:00,payment,healthcare,93.44,0
TX0007324,cust_0231,2024-01-06T06:25:00,payment,utilities,1289.88,0
TX0007325,cust_0711,2024-03-31T19:17:00,transfer,utilities,180.41,0
TX0007326,cust_0094,2024-02-10T17:59:00,withdrawal,utilities,1301.38,0
TX0007327,cust_0254,2024-02-28T08:08:00,withdrawal,electronics,537.0,0
TX0007328,cust_0562,2024-05-02T15:15:00,payment,utilities,1163.72,0
TX0007329,cust_0018,2024-02-07T15:06:00,withdrawal,grocery,1420.24,0
TX0007330,cust_0469,2024-03-14T11:47:00,purchase,travel,423.9,0
TX0007331,cust_0470,2024-03-30T09:13:00,transfer,entertainment,36.66,0
TX0007332,cust_0170,2024-06-17T13:45:00,withdrawal,travel,769.68,0
TX0007333,cust_0391,2024-03-08T00:12:00,withdrawal,utilities,551.89,0
TX0007334,cust_0474,2024-03-05T08:15:00,withdrawal,travel,1046.77,0
TX0007335,cust_0507,2024-03-08T12:17:00,payment,utilities,514.24,0
TX0007336,cust_0377,2024-02-13T16:32:00,payment,healthcare,43.0,0
TX0007337,cust_0705,2024-04-24T23:14:00,payment,healthcare,945.64,0
TX0007338,cust_0085,2024-06-08T08:22:00,payment,travel,667.45,0
TX0007339,cust_0294,2024-03-03T19:12:00,withdrawal,utilities,1346.87,0
TX0007340,cust_0165,2024-06-12T06:32:00,payment,healthcare,1036.07,0
TX0007341,cust_0376,2024-06-11T18:54:00,purchase,entertainment,219.4,0
TX0007342,cust_0685,2024-01-30T20:38:00,transfer,utilities,1161.59,0
TX0007343,cust_0794,2024-01-18T12:39:00,withdrawal,travel,1140.16,0
TX0007344,cust_0069,2024-02-24T11:57:00,transfer,electronics,917.34,0
TX0007345,cust_0384,2024-01-28T02:43:00,transfer,travel,739.68,0
TX0007346,cust_0062,2024-01-25T16:02:00,payment,healthcare,1206.73,0
TX0007347,cust_0485,2024-03-25T07:52:00,transfer,travel,947.86,0
TX0007348,cust_0208,2024-01-26T18:12:00,transfer,utilities,43.45,0
TX0007349,cust_0308,2024-03-06T23:14:00,payment,healthcare,1426.85,0
TX0007350,cust_0700,2024-05-23T01:05:00,payment,electronics,1288.07,0
TX0007351,cust_0173,2024-01-02T17:58:00,payment,travel,1108.05,0
TX0007352,cust_0755,2024-02-12T12:24:00,withdrawal,entertainment,1054.83,0
TX0007353,cust_0023,2024-01-17T02:52:00,payment,healthcare,865.93,0
TX0007354,cust_0565,2024-01-30T23:52:00,withdrawal,healthcare,1352.26,0
TX0007355,cust_0363,2024-01-12T03:05:00,payment,utilities,719.9,0
TX0007356,cust_0725,2024-04-20T15:26:00,purchase,entertainment,45.23,0
TX0007357,cust_0259,2024-02-13T02:00:00,purchase,healthcare,137.37,0
TX0007358,cust_0158,2024-04-10T19:06:00,withdrawal,electronics,490.75,0
TX0007359,cust_0609,2024-02-07T03:03:00,purchase,electronics,135.01,0
TX0007360,cust_0310,2024-02-17T16:38:00,transfer,grocery,1112.82,0
TX0007361,cust_0515,2024-02-09T00:27:00,withdrawal,grocery,1066.53,0
TX0007362,cust_0616,2024-02-02T00:31:00,transfer,healthcare,1151.87,0
TX0007363,cust_0473,2024-03-30T20:26:00,withdrawal,grocery,644.14,0
TX0007364,cust_0245,2024-01-28T10:34:00,payment,electronics,439.08,0
TX0007365,cust_0027,2024-05-08T20:12:00,transfer,healthcare,1161.04,0
TX0007366,cust_0209,2024-01-17T19:07:00,purchase,electronics,756.24,0
TX0007367,cust_0297,2024-01-30T15:06:00,payment,electronics,890.13,0
TX0007368,cust_0633,2024-04-09T05:17:00,transfer,utilities,790.84,0
TX0007369,cust_0661,2024-05-03T07:43:00,payment,entertainment,794.8,0
TX0007370,cust_0423,2024-01-22T07:15:00,withdrawal,grocery,456.52,0
TX0007371,cust_0587,2024-01-07T13:43:00,withdrawal,utilities,166.0,0
TX0007372,cust_0526,2024-02-28T10:10:00,transfer,grocery,235.35,0
TX0007373,cust_0402,2024-02-07T15:56:00,transfer,healthcare,1446.52,0
TX0007374,cust_0097,2024-06-09T09:09:00,payment,entertainment,666.19,0
TX0007375,cust_0642,2024-06-26T06:35:00,payment,travel,601.05,0
TX0007376,cust_0729,2024-01-16T11:42:00,purchase,entertainment,1320.59,0
TX0007377,cust_0012,2024-06-13T04:31:00,payment,utilities,1288.1,0
TX0007378,cust_0577,2024-05-24T09:28:00,payment,utilities,142.9,0
TX0007379,cust_0782,2024-01-21T09:23:00,payment,electronics,721.3,0
TX0007380,cust_0211,2024-02-19T14:16:00,payment,grocery,1173.67,0
TX0007381,cust_0270,2024-01-14T22:43:00,withdrawal,entertainment,890.69,0
TX0007382,cust_0263,2024-03-03T19:04:00,withdrawal,entertainment,1342.08,0
TX0007383,cust_0060,2024-05-16T17:44:00,withdrawal,travel,1240.43,0
TX0007384,cust_0721,2024-03-24T14:24:00,transfer,healthcare,234.48,0
TX0007385,cust_0156,2024-02-08T00:59:00,purchase,healthcare,343.01,0
TX0007386,cust_0121,2024-03-31T13:26:00,purchase,healthcare,594.59,0
TX0007387,cust_0658,2024-06-26T00:34:00,payment,healthcare,758.22,0
TX0007388,cust_0688,2024-05-20T06:33:00,transfer,travel,1117.81,0
TX0007389,cust_0707,2024-06-22T16:33:00,purchase,electronics,1133.79,0
TX0007390,cust_0193,2024-06-05T12:08:00,withdrawal,entertainment,1140.74,0
TX0007391,cust_0791,2024-01-05T03:13:00,withdrawal,entertainment,312.63,0
TX0007392,cust_0014,2024-06-15T09:18:00,transfer,entertainment,521.33,0
TX0007393,cust_0612,2024-05-04T23:00:00,purchase,entertainment,1294.68,0
TX0007394,cust_0620,2024-02-09T17:19:00,transfer,grocery,372.12,0
TX0007395,cust_0707,2024-05-15T02:40:00,payment,electronics,694.51,0
TX0007396,cust_0698,2024-04-15T14:02:00,purchase,electronics,480.82,0
TX0007397,cust_0508,2024-01-09T20:08:00,payment,healthcare,1300.64,0
TX0007398,cust_0573,2024-02-24T07:03:00,payment,grocery,634.18,0
TX0007399,cust_0221,2024-03-02T11:11:00,transfer,entertainment,1267.35,0
TX0007400,cust_0797,2024-04-08T14:46:00,payment,healthcare,738.93,0
TX0007401,cust_0711,2024-02-01T03:32:00,payment,healthcare,791.57,0
TX0007402,cust_0250,2024-06-02T01:12:00,withdrawal,electronics,704.84,0
TX0007403,cust_0592,2024-06-15T06:25:00,payment,travel,741.87,0
TX0007404,cust_0710,2024-05-15T04:52:00,withdrawal,travel,216.35,0
TX0007405,cust_0281,2024-02-08T12:22:00,purchase,electronics,537.33,0
TX0007406,cust_0636,2024-05-22T07:23:00,purchase,entertainment,1155.1,0
TX0007407,cust_0025,2024-06-05T21:50:00,purchase,utilities,1445.96,0
TX0007408,cust_0170,2024-04-08T18:55:00,payment,entertainment,1168.54,0
TX0007409,cust_0575,2024-02-05T13:56:00,withdrawal,entertainment,1363.77,0
TX0007410,cust_0577,2024-04-06T19:51:00,payment,grocery,1262.58,0
TX0007411,cust_0018,2024-02-16T11:34:00,transfer,entertainment,53.65,0
TX0007412,cust_0450,2024-06-12T13:58:00,payment,entertainment,549.32,0
TX0007413,cust_0281,2024-02-18T09:04:00,transfer,healthcare,778.3,0
TX0007414,cust_0101,2024-01-24T17:09:00,withdrawal,electronics,592.38,0
TX0007415,cust_0040,2024-03-03T20:13:00,payment,travel,603.49,0
TX0007416,cust_0173,2024-01-23T04:16:00,withdrawal,electronics,864.76,0
TX0007417,cust_0267,2024-01-19T19:55:00,payment,utilities,540.73,0
TX0007418,cust_0114,2024-03-08T07:59:00,payment,electronics,1125.2,0
TX0007419,cust_0450,2024-05-09T11:53:00,payment,travel,271.5,0
TX0007420,cust_0220,2024-03-16T09:06:00,purchase,electronics,1056.06,0
TX0007421,cust_0552,2024-06-16T00:19:00,payment,entertainment,574.91,0
TX0007422,cust_0032,2024-01-17T06:16:00,purchase,electronics,1290.32,0
TX0007423,cust_0529,2024-01-05T00:42:00,withdrawal,healthcare,913.32,0
TX0007424,cust_0341,2024-03-10T00:14:00,transfer,travel,515.83,0
TX0007425,cust_0360,2024-04-01T03:55:00,payment,entertainment,1365.1,0
TX0007426,cust_0253,2024-03-31T23:47:00,transfer,grocery,572.76,0
TX0007427,cust_0463,2024-02-06T02:50:00,payment,electronics,138.81,0
TX0007428,cust_0298,2024-05-04T21:07:00,transfer,healthcare,1316.54,0
TX0007429,cust_0323,2024-03-05T11:24:00,payment,utilities,424.81,0
TX0007430,cust_0691,2024-02-12T00:40:00,withdrawal,electronics,618.36,0
TX0007431,cust_0008,2024-04-27T03:37:00,payment,entertainment,1277.58,0
TX0007432,cust_0141,2024-06-25T08:12:00,transfer,grocery,232.52,0
TX0007433,cust_0536,2024-05-05T01:30:00,withdrawal,travel,567.73,0
TX0007434,cust_0129,2024-06-24T20:06:00,transfer,healthcare,1037.25,0
TX0007435,cust_0785,2024-03-12T02:27:00,purchase,grocery,670.31,0
TX0007436,cust_0544,2024-06-20T12:58:00,withdrawal,electronics,351.47,0
TX0007437,cust_0595,2024-01-04T21:49:00,transfer,entertainment,490.64,0
TX0007438,cust_0600,2024-04-20T01:21:00,payment,healthcare,294.55,0
TX0007439,cust_0588,2024-01-07T00:49:00,transfer,travel,132.13,0
TX0007440,cust_0557,2024-05-23T22:42:00,payment,healthcare,174.69,0
TX0007441,cust_0266,2024-02-13T18:58:00,transfer,electronics,1284.92,0
TX0007442,cust_0282,2024-02-19T12:25:00,transfer,utilities,4090.4,1
TX0007443,cust_0486,2024-03-17T10:53:00,payment,healthcare,1220.36,0
TX0007444,cust_0177,2024-05-09T17:04:00,purchase,travel,1216.65,0
TX0007445,cust_0677,2024-02-25T12:02:00,purchase,electronics,866.72,0
TX0007446,cust_0186,2024-04-21T14:29:00,withdrawal,travel,892.91,0
TX0007447,cust_0767,2024-01-26T03:45:00,withdrawal,travel,583.86,0
TX0007448,cust_0087,2024-06-02T09:14:00,transfer,entertainment,1471.55,0
TX0007449,cust_0713,2024-01-24T17:51:00,withdrawal,entertainment,1048.75,0
TX0007450,cust_0487,2024-01-21T10:24:00,withdrawal,electronics,517.48,0
TX0007451,cust_0425,2024-06-06T08:22:00,transfer,healthcare,1450.43,0
TX0007452,cust_0069,2024-02-25T17:04:00,withdrawal,travel,974.3,0
TX0007453,cust_0473,2024-05-16T18:18:00,transfer,healthcare,872.04,0
TX0007454,cust_0327,2024-01-22T09:33:00,payment,healthcare,879.69,0
TX0007455,cust_0420,2024-03-17T22:12:00,withdrawal,grocery,1068.84,0
TX0007456,cust_0286,2024-05-10T18:52:00,withdrawal,entertainment,1364.62,0
TX0007457,cust_0094,2024-01-10T15:39:00,transfer,electronics,1031.84,0
TX0007458,cust_0093,2024-01-23T20:05:00,withdrawal,electronics,670.21,0
TX0007459,cust_0700,2024-03-02T12:02:00,payment,healthcare,1069.59,0
TX0007460,cust_0460,2024-02-13T13:59:00,payment,healthcare,1284.26,1
TX0007461,cust_0797,2024-02-21T07:23:00,withdrawal,utilities,1420.0,0
TX0007462,cust_0093,2024-04-23T20:54:00,purchase,grocery,1049.78,0
TX0007463,cust_0723,2024-02-27T01:10:00,purchase,grocery,1337.09,0
TX0007464,cust_0731,2024-02-06T18:31:00,payment,utilities,529.15,0
TX0007465,cust_0656,2024-05-27T09:32:00,payment,utilities,323.83,0
TX0007466,cust_0484,2024-03-30T13:19:00,purchase,healthcare,1070.85,0
TX0007467,cust_0588,2024-01-09T18:55:00,payment,grocery,1490.35,0
TX0007468,cust_0142,2024-04-26T00:01:00,payment,travel,624.76,0
TX0007469,cust_0468,2024-03-03T04:41:00,withdrawal,electronics,1426.13,0
TX0007470,cust_0531,2024-06-28T05:46:00,purchase,healthcare,842.75,0
TX0007471,cust_0067,2024-06-23T17:22:00,purchase,entertainment,1254.51,0
TX0007472,cust_0039,2024-02-20T12:49:00,withdrawal,utilities,1014.33,0
TX0007473,cust_0075,2024-05-12T11:27:00,purchase,entertainment,1398.88,0
TX0007474,cust_0591,2024-01-14T20:20:00,purchase,electronics,185.63,0
TX0007475,cust_0308,2024-05-09T17:14:00,payment,entertainment,1399.87,0
TX0007476,cust_0666,2024-06-04T21:03:00,payment,utilities,127.18,0
TX0007477,cust_0062,2024-02-01T09:29:00,withdrawal,travel,1138.58,0
TX0007478,cust_0750,2024-02-08T18:06:00,purchase,entertainment,1152.33,0
TX0007479,cust_0750,2024-06-05T04:33:00,transfer,utilities,1220.93,0
TX0007480,cust_0668,2024-02-13T21:42:00,purchase,grocery,1149.26,0
TX0007481,cust_0509,2024-04-11T20:47:00,transfer,travel,1499.98,0
TX0007482,cust_0691,2024-01-01T20:40:00,transfer,entertainment,1258.98,0
TX0007483,cust_0058,2024-04-25T03:32:00,withdrawal,electronics,705.79,0
TX0007484,cust_0151,2024-01-29T13:10:00,payment,electronics,514.25,0
TX0007485,cust_0089,2024-05-30T18:57:00,transfer,utilities,1127.69,0
TX0007486,cust_0032,2024-03-14T22:37:00,payment,grocery,828.15,0
TX0007487,cust_0495,2024-03-15T11:22:00,withdrawal,utilities,859.77,0
TX0007488,cust_0682,2024-04-08T12:17:00,transfer,grocery,611.77,0
TX0007489,cust_0441,2024-04-09T23:59:00,transfer,grocery,544.08,0
TX0007490,cust_0221,2024-03-24T15:02:00,transfer,travel,2736.57,1
TX0007491,cust_0777,2024-05-19T21:47:00,withdrawal,electronics,1238.78,0
TX0007492,cust_0735,2024-05-15T15:03:00,payment,healthcare,6.74,0
TX0007493,cust_0484,2024-06-02T10:09:00,transfer,utilities,19.39,0
TX0007494,cust_0022,2024-04-04T16:43:00,purchase,entertainment,673.29,0
TX0007495,cust_0796,2024-03-16T21:31:00,transfer,healthcare,95.85,0
TX0007496,cust_0731,2024-02-10T22:08:00,withdrawal,utilities,1059.05,0
TX0007497,cust_0169,2024-01-07T09:27:00,purchase,healthcare,59.69,0
TX0007498,cust_0585,2024-02-19T16:35:00,purchase,grocery,1446.03,0
TX0007499,cust_0517,2024-05-05T21:29:00,payment,healthcare,410.62,0
TX0007500,cust_0446,2024-06-06T12:15:00,payment,entertainment,740.1,0
TX0007501,cust_0420,2024-03-04T06:44:00,payment,entertainment,1401.14,0
TX0007502,cust_0061,2024-06-06T04:36:00,transfer,healthcare,1279.37,0
TX0007503,cust_0276,2024-01-25T06:05:00,withdrawal,entertainment,1219.05,0
TX0007504,cust_0438,2024-01-17T08:23:00,withdrawal,travel,708.98,0
TX0007505,cust_0792,2024-03-22T07:52:00,payment,electronics,899.13,0
TX0007506,cust_0601,2024-01-01T15:15:00,withdrawal,travel,410.81,0
TX0007507,cust_0042,2024-05-17T09:45:00,payment,grocery,294.78,0
TX0007508,cust_0153,2024-03-13T07:24:00,withdrawal,grocery,96.21,0
TX0007509,cust_0627,2024-01-23T18:09:00,payment,grocery,1487.58,0
TX0007510,cust_0762,2024-03-03T20:41:00,purchase,travel,586.47,0
TX0007511,cust_0176,2024-02-10T12:54:00,withdrawal,entertainment,1429.78,0
TX0007512,cust_0248,2024-03-25T00:05:00,purchase,electronics,20.11,0
TX0007513,cust_0772,2024-05-13T08:04:00,payment,electronics,1164.04,0
TX0007514,cust_0391,2024-03-03T09:50:00,payment,utilities,344.51,0
TX0007515,cust_0151,2024-05-15T13:20:00,payment,entertainment,972.71,0
TX0007516,cust_0491,2024-04-11T13:51:00,payment,healthcare,555.3,0
TX0007517,cust_0205,2024-06-28T00:44:00,transfer,utilities,725.87,0
TX0007518,cust_0026,2024-03-13T17:10:00,transfer,grocery,97.46,0
TX0007519,cust_0786,2024-01-25T18:12:00,purchase,grocery,615.25,0
TX0007520,cust_0505,2024-01-24T13:52:00,payment,travel,654.54,0
TX0007521,cust_0154,2024-01-30T00:10:00,withdrawal,entertainment,801.52,0
TX0007522,cust_0792,2024-01-26T10:51:00,withdrawal,entertainment,1419.97,0
TX0007523,cust_0225,2024-05-16T16:47:00,payment,travel,748.45,0
TX0007524,cust_0594,2024-05-10T14:38:00,payment,grocery,315.81,0
TX0007525,cust_0483,2024-06-10T04:08:00,transfer,healthcare,1237.71,0
TX0007526,cust_0055,2024-01-26T22:55:00,transfer,travel,15.32,0
TX0007527,cust_0671,2024-02-07T05:05:00,purchase,electronics,315.39,0
TX0007528,cust_0761,2024-02-12T10:57:00,payment,grocery,671.43,0
TX0007529,cust_0780,2024-04-07T19:57:00,payment,healthcare,299.0,0
TX0007530,cust_0527,2024-04-25T12:41:00,payment,entertainment,319.76,0
TX0007531,cust_0785,2024-03-29T15:08:00,payment,healthcare,1452.56,0
TX0007532,cust_0561,2024-02-09T21:21:00,payment,entertainment,940.78,0
TX0007533,cust_0451,2024-04-26T19:42:00,withdrawal,healthcare,156.04,0
TX0007534,cust_0642,2024-01-21T16:38:00,purchase,healthcare,560.67,0
TX0007535,cust_0489,2024-04-08T08:50:00,withdrawal,entertainment,1424.47,0
TX0007536,cust_0017,2024-02-23T20:20:00,transfer,entertainment,1341.0,0
TX0007537,cust_0379,2024-05-12T12:16:00,withdrawal,travel,1267.01,0
TX0007538,cust_0708,2024-05-06T20:03:00,withdrawal,healthcare,220.4,0
TX0007539,cust_0553,2024-01-29T15:26:00,withdrawal,healthcare,1188.37,0
TX0007540,cust_0446,2024-01-27T11:33:00,payment,healthcare,437.6,0
TX0007541,cust_0645,2024-03-19T00:54:00,payment,utilities,1236.74,0
TX0007542,cust_0535,2024-05-12T03:11:00,transfer,travel,796.33,0
TX0007543,cust_0136,2024-05-26T03:26:00,withdrawal,healthcare,791.63,0
