Time_ID,Timestamp,Date,Hour,Day_Of_Week,Month,Week_Number
2024031410,2024-03-14 10:00:00,2024-03-14,10,Thursday,March,11
2024021307,2024-02-13 07:00:00,2024-02-13,7,Tuesday,February,7
2024020812,2024-02-08 12:00:00,2024-02-08,12,Thursday,February,6
2024061403,2024-06-14 03:00:00,2024-06-14,3,Friday,June,24
2024041910,2024-04-19 10:00:00,2024-04-19,10,Friday,April,16
2024021921,2024-02-19 21:00:00,2024-02-19,21,Monday,February,8
2024022003,2024-02-20 03:00:00,2024-02-20,3,Tuesday,February,8
2024012513,2024-01-25 13:00:00,2024-01-25,13,Thursday,January,4
2024062017,2024-06-20 17:00:00,2024-06-20,17,Thursday,June,25
2024031403,2024-03-14 03:00:00,2024-03-14,3,Thursday,March,11
2024021021,2024-02-10 21:00:00,2024-02-10,21,Saturday,February,6
2024060301,2024-06-03 01:00:00,2024-06-03,1,Monday,June,23
2024031315,2024-03-13 15:00:00,2024-03-13,15,Wednesday,March,11
2024011611,2024-01-16 11:00:00,2024-01-16,11,Tuesday,January,3
2024042607,2024-04-26 07:00:00,2024-04-26,7,Friday,April,17
2024031920,2024-03-19 20:00:00,2024-03-19,20,Tuesday,March,12
2024013006,2024-01-30 06:00:00,2024-01-30,6,Tuesday,January,5
2024020809,2024-02-08 09:00:00,2024-02-08,9,Thursday,February,6
2024021503,2024-02-15 03:00:00,2024-02-15,3,Thursday,February,7
2024060308,2024-06-03 08:00:00,2024-06-03,8,Monday,June,23
2024021110,2024-02-11 10:00:00,2024-02-11,10,Sunday,February,6
2024040812,2024-04-08 12:00:00,2024-04-08,12,Monday,April,15
2024022515,2024-02-25 15:00:00,2024-02-25,15,Sunday,February,8
2024042214,2024-04-22 14:00:00,2024-04-22,14,Monday,April,17
2024040720,2024-04-07 20:00:00,2024-04-07,20,Sunday,April,14
2024041915,2024-04-19 15:00:00,2024-04-19,15,Friday,April,16
2024012303,2024-01-23 03:00:00,2024-01-23,3,Tuesday,January,4
2024012922,2024-01-29 22:00:00,2024-01-29,22,Monday,January,5
2024051212,2024-05-12 12:00:00,2024-05-12,12,Sunday,May,19
2024011107,2024-01-11 07:00:00,2024-01-11,7,Thursday,January,2
2024040523,2024-04-05 23:00:00,2024-04-05,23,Friday,April,14
2024010910,2024-01-09 10:00:00,2024-01-09,10,Tuesday,January,2
2024012210,2024-01-22 10:00:00,2024-01-22,10,Monday,January,4
2024062813,2024-06-28 13:00:00,2024-06-28,13,Friday,June,26
2024021308,2024-02-13 08:00:00,2024-02-13,8,Tuesday,February,7
2024050208,2024-05-02 08:00:00,2024-05-02,8,Thursday,May,18
2024041600,2024-04-16 00:00:00,2024-04-16,0,Tuesday,April,16
2024021600,2024-02-16 00:00:00,2024-02-16,0,Friday,February,7
2024030207,2024-03-02 07:00:00,2024-03-02,7,Saturday,March,9
2024032313,2024-03-23 13:00:00,2024-03-23,13,Saturday,March,12
2024062319,2024-06-23 19:00:00,2024-06-23,19,Sunday,June,25
2024052803,2024-05-28 03:00:00,2024-05-28,3,Tuesday,May,22
2024012912,2024-01-29 12:00:00,2024-01-29,12,Monday,January,5
2024030501,2024-03-05 01:00:00,2024-03-05,1,Tuesday,March,10
2024030516,2024-03-05 16:00:00,2024-03-05,16,Tuesday,March,10
2024032705,2024-03-27 05:00:00,2024-03-27,5,Wednesday,March,13
2024011322,2024-01-13 22:00:00,2024-01-13,22,Saturday,January,2
2024011801,2024-01-18 01:00:00,2024-01-18,1,Thursday,January,3
2024031600,2024-03-16 00:00:00,2024-03-16,0,Saturday,March,11
2024042200,2024-04-22 00:00:00,2024-04-22,0,Monday,April,17
2024060807,2024-06-08 07:00:00,2024-06-08,7,Saturday,June,23
2024011817,2024-01-18 17:00:00,2024-01-18,17,Thursday,January,3
2024022116,2024-02-21 16:00:00,2024-02-21,16,Wednesday,February,8
2024052308,2024-05-23 08:00:00,2024-05-23,8,Thursday,May,21
2024031015,2024-03-10 15:00:00,2024-03-10,15,Sunday,March,10
2024032808,2024-03-28 08:00:00,2024-03-28,8,Thursday,March,13
2024052122,2024-05-21 22:00:00,2024-05-21,22,Tuesday,May,21
2024020718,2024-02-07 18:00:00,2024-02-07,18,Wednesday,February,6
2024022312,2024-02-23 12:00:00,2024-02-23,12,Friday,February,8
2024042919,2024-04-29 19:00:00,2024-04-29,19,Monday,April,18
2024010510,2024-01-05 10:00:00,2024-01-05,10,Friday,January,1
2024032320,2024-03-23 20:00:00,2024-03-23,20,Saturday,March,12
2024021001,2024-02-10 01:00:00,2024-02-10,1,Saturday,February,6
2024050912,2024-05-09 12:00:00,2024-05-09,12,Thursday,May,19
2024022806,2024-02-28 06:00:00,2024-02-28,6,Wednesday,February,9
2024041212,2024-04-12 12:00:00,2024-04-12,12,Friday,April,15
2024042003,2024-04-20 03:00:00,2024-04-20,3,Saturday,April,16
2024032707,2024-03-27 07:00:00,2024-03-27,7,Wednesday,March,13
2024032307,2024-03-23 07:00:00,2024-03-23,7,Saturday,March,12
2024060609,2024-06-06 09:00:00,2024-06-06,9,Thursday,June,23
2024051613,2024-05-16 13:00:00,2024-05-16,13,Thursday,May,20
2024031303,2024-03-13 03:00:00,2024-03-13,3,Wednesday,March,11
2024031618,2024-03-16 18:00:00,2024-03-16,18,Saturday,March,11
2024062023,2024-06-20 23:00:00,2024-06-20,23,Thursday,June,25
2024040511,2024-04-05 11:00:00,2024-04-05,11,Friday,April,14
2024060616,2024-06-06 16:00:00,2024-06-06,16,Thursday,June,23
2024051518,2024-05-15 18:00:00,2024-05-15,18,Wednesday,May,20
2024061003,2024-06-10 03:00:00,2024-06-10,3,Monday,June,24
2024022405,2024-02-24 05:00:00,2024-02-24,5,Saturday,February,8
2024020906,2024-02-09 06:00:00,2024-02-09,6,Friday,February,6
2024040915,2024-04-09 15:00:00,2024-04-09,15,Tuesday,April,15
2024031512,2024-03-15 12:00:00,2024-03-15,12,Friday,March,11
2024052509,2024-05-25 09:00:00,2024-05-25,9,Saturday,May,21
2024031504,2024-03-15 04:00:00,2024-03-15,4,Friday,March,11
2024010522,2024-01-05 22:00:00,2024-01-05,22,Friday,January,1
2024030222,2024-03-02 22:00:00,2024-03-02,22,Saturday,March,9
2024012015,2024-01-20 15:00:00,2024-01-20,15,Saturday,January,3
2024051509,2024-05-15 09:00:00,2024-05-15,9,Wednesday,May,20
2024061720,2024-06-17 20:00:00,2024-06-17,20,Monday,June,25
2024040617,2024-04-06 17:00:00,2024-04-06,17,Saturday,April,14
2024012309,2024-01-23 09:00:00,2024-01-23,9,Tuesday,January,4
2024011203,2024-01-12 03:00:00,2024-01-12,3,Friday,January,2
2024042612,2024-04-26 12:00:00,2024-04-26,12,Friday,April,17
2024020616,2024-02-06 16:00:00,2024-02-06,16,Tuesday,February,6
2024061014,2024-06-10 14:00:00,2024-06-10,14,Monday,June,24
2024052716,2024-05-27 16:00:00,2024-05-27,16,Monday,May,22
2024030414,2024-03-04 14:00:00,2024-03-04,14,Monday,March,10
2024062517,2024-06-25 17:00:00,2024-06-25,17,Tuesday,June,26
2024041506,2024-04-15 06:00:00,2024-04-15,6,Monday,April,16
2024012409,2024-01-24 09:00:00,2024-01-24,9,Wednesday,January,4
2024012615,2024-01-26 15:00:00,2024-01-26,15,Friday,January,4
2024021721,2024-02-17 21:00:00,2024-02-17,21,Saturday,February,7
2024062522,2024-06-25 22:00:00,2024-06-25,22,Tuesday,June,26
2024053015,2024-05-30 15:00:00,2024-05-30,15,Thursday,May,22
2024013118,2024-01-31 18:00:00,2024-01-31,18,Wednesday,January,5
2024012505,2024-01-25 05:00:00,2024-01-25,5,Thursday,January,4
2024020402,2024-02-04 02:00:00,2024-02-04,2,Sunday,February,5
2024031005,2024-03-10 05:00:00,2024-03-10,5,Sunday,March,10
2024011323,2024-01-13 23:00:00,2024-01-13,23,Saturday,January,2
2024062902,2024-06-29 02:00:00,2024-06-29,2,Saturday,June,26
2024012502,2024-01-25 02:00:00,2024-01-25,2,Thursday,January,4
2024040601,2024-04-06 01:00:00,2024-04-06,1,Saturday,April,14
2024041513,2024-04-15 13:00:00,2024-04-15,13,Monday,April,16
2024031511,2024-03-15 11:00:00,2024-03-15,11,Friday,March,11
2024060912,2024-06-09 12:00:00,2024-06-09,12,Sunday,June,23
2024022522,2024-02-25 22:00:00,2024-02-25,22,Sunday,February,8
2024042604,2024-04-26 04:00:00,2024-04-26,4,Friday,April,17
2024050916,2024-05-09 16:00:00,2024-05-09,16,Thursday,May,19
2024031610,2024-03-16 10:00:00,2024-03-16,10,Saturday,March,11
2024050804,2024-05-08 04:00:00,2024-05-08,4,Wednesday,May,19
2024030323,2024-03-03 23:00:00,2024-03-03,23,Sunday,March,9
2024011309,2024-01-13 09:00:00,2024-01-13,9,Saturday,January,2
2024031713,2024-03-17 13:00:00,2024-03-17,13,Sunday,March,11
2024052204,2024-05-22 04:00:00,2024-05-22,4,Wednesday,May,21
2024031718,2024-03-17 18:00:00,2024-03-17,18,Sunday,March,11
2024052511,2024-05-25 11:00:00,2024-05-25,11,Saturday,May,21
2024050419,2024-05-04 19:00:00,2024-05-04,19,Saturday,May,18
2024060909,2024-06-09 09:00:00,2024-06-09,9,Sunday,June,23
2024020713,2024-02-07 13:00:00,2024-02-07,13,Wednesday,February,6
2024051622,2024-05-16 22:00:00,2024-05-16,22,Thursday,May,20
2024020909,2024-02-09 09:00:00,2024-02-09,9,Friday,February,6
2024050508,2024-05-05 08:00:00,2024-05-05,8,Sunday,May,18
2024042808,2024-04-28 08:00:00,2024-04-28,8,Sunday,April,17
2024041312,2024-04-13 12:00:00,2024-04-13,12,Saturday,April,15
2024021506,2024-02-15 06:00:00,2024-02-15,6,Thursday,February,7
2024041020,2024-04-10 20:00:00,2024-04-10,20,Wednesday,April,15
2024050604,2024-05-06 04:00:00,2024-05-06,4,Monday,May,19
2024042208,2024-04-22 08:00:00,2024-04-22,8,Monday,April,17
2024041119,2024-04-11 19:00:00,2024-04-11,19,Thursday,April,15
2024042021,2024-04-20 21:00:00,2024-04-20,21,Saturday,April,16
2024032207,2024-03-22 07:00:00,2024-03-22,7,Friday,March,12
2024032105,2024-03-21 05:00:00,2024-03-21,5,Thursday,March,12
2024052006,2024-05-20 06:00:00,2024-05-20,6,Monday,May,21
2024021303,2024-02-13 03:00:00,2024-02-13,3,Tuesday,February,7
2024040907,2024-04-09 07:00:00,2024-04-09,7,Tuesday,April,15
2024051808,2024-05-18 08:00:00,2024-05-18,8,Saturday,May,20
2024032623,2024-03-26 23:00:00,2024-03-26,23,Tuesday,March,13
2024011600,2024-01-16 00:00:00,2024-01-16,0,Tuesday,January,3
2024051106,2024-05-11 06:00:00,2024-05-11,6,Saturday,May,19
2024061804,2024-06-18 04:00:00,2024-06-18,4,Tuesday,June,25
2024033011,2024-03-30 11:00:00,2024-03-30,11,Saturday,March,13
2024042619,2024-04-26 19:00:00,2024-04-26,19,Friday,April,17
2024041912,2024-04-19 12:00:00,2024-04-19,12,Friday,April,16
2024031513,2024-03-15 13:00:00,2024-03-15,13,Friday,March,11
2024030122,2024-03-01 22:00:00,2024-03-01,22,Friday,March,9
2024041110,2024-04-11 10:00:00,2024-04-11,10,Thursday,April,15
2024062503,2024-06-25 03:00:00,2024-06-25,3,Tuesday,June,26
2024040308,2024-04-03 08:00:00,2024-04-03,8,Wednesday,April,14
2024031812,2024-03-18 12:00:00,2024-03-18,12,Monday,March,12
2024042713,2024-04-27 13:00:00,2024-04-27,13,Saturday,April,17
2024051923,2024-05-19 23:00:00,2024-05-19,23,Sunday,May,20
2024010620,2024-01-06 20:00:00,2024-01-06,20,Saturday,January,1
2024041317,2024-04-13 17:00:00,2024-04-13,17,Saturday,April,15
2024012004,2024-01-20 04:00:00,2024-01-20,4,Saturday,January,3
2024062005,2024-06-20 05:00:00,2024-06-20,5,Thursday,June,25
2024022908,2024-02-29 08:00:00,2024-02-29,8,Thursday,February,9
2024031222,2024-03-12 22:00:00,2024-03-12,22,Tuesday,March,11
2024042617,2024-04-26 17:00:00,2024-04-26,17,Friday,April,17
2024022601,2024-02-26 01:00:00,2024-02-26,1,Monday,February,9
2024021511,2024-02-15 11:00:00,2024-02-15,11,Thursday,February,7
2024061319,2024-06-13 19:00:00,2024-06-13,19,Thursday,June,24
2024062020,2024-06-20 20:00:00,2024-06-20,20,Thursday,June,25
2024040100,2024-04-01 00:00:00,2024-04-01,0,Monday,April,14
2024012911,2024-01-29 11:00:00,2024-01-29,11,Monday,January,5
2024051713,2024-05-17 13:00:00,2024-05-17,13,Friday,May,20
2024030612,2024-03-06 12:00:00,2024-03-06,12,Wednesday,March,10
2024052620,2024-05-26 20:00:00,2024-05-26,20,Sunday,May,21
2024021017,2024-02-10 17:00:00,2024-02-10,17,Saturday,February,6
2024051200,2024-05-12 00:00:00,2024-05-12,0,Sunday,May,19
2024022204,2024-02-22 04:00:00,2024-02-22,4,Thursday,February,8
2024050403,2024-05-04 03:00:00,2024-05-04,3,Saturday,May,18
2024021719,2024-02-17 19:00:00,2024-02-17,19,Saturday,February,7
2024042605,2024-04-26 05:00:00,2024-04-26,5,Friday,April,17
2024010214,2024-01-02 14:00:00,2024-01-02,14,Tuesday,January,1
2024040520,2024-04-05 20:00:00,2024-04-05,20,Friday,April,14
2024030300,2024-03-03 00:00:00,2024-03-03,0,Sunday,March,9
2024060511,2024-06-05 11:00:00,2024-06-05,11,Wednesday,June,23
2024020702,2024-02-07 02:00:00,2024-02-07,2,Wednesday,February,6
2024050113,2024-05-01 13:00:00,2024-05-01,13,Wednesday,May,18
2024022504,2024-02-25 04:00:00,2024-02-25,4,Sunday,February,8
2024062808,2024-06-28 08:00:00,2024-06-28,8,Friday,June,26
2024062805,2024-06-28 05:00:00,2024-06-28,5,Friday,June,26
2024061606,2024-06-16 06:00:00,2024-06-16,6,Sunday,June,24
2024041520,2024-04-15 20:00:00,2024-04-15,20,Monday,April,16
2024052506,2024-05-25 06:00:00,2024-05-25,6,Saturday,May,21
2024021823,2024-02-18 23:00:00,2024-02-18,23,Sunday,February,7
2024010720,2024-01-07 20:00:00,2024-01-07,20,Sunday,January,1
2024022809,2024-02-28 09:00:00,2024-02-28,9,Wednesday,February,9
2024040913,2024-04-09 13:00:00,2024-04-09,13,Tuesday,April,15
2024011515,2024-01-15 15:00:00,2024-01-15,15,Monday,January,3
2024041200,2024-04-12 00:00:00,2024-04-12,0,Friday,April,15
2024050311,2024-05-03 11:00:00,2024-05-03,11,Friday,May,18
2024051607,2024-05-16 07:00:00,2024-05-16,7,Thursday,May,20
2024052623,2024-05-26 23:00:00,2024-05-26,23,Sunday,May,21
2024031803,2024-03-18 03:00:00,2024-03-18,3,Monday,March,12
2024031906,2024-03-19 06:00:00,2024-03-19,6,Tuesday,March,12
2024011105,2024-01-11 05:00:00,2024-01-11,5,Thursday,January,2
2024051804,2024-05-18 04:00:00,2024-05-18,4,Saturday,May,20
2024020204,2024-02-02 04:00:00,2024-02-02,4,Friday,February,5
2024022713,2024-02-27 13:00:00,2024-02-27,13,Tuesday,February,9
2024042908,2024-04-29 08:00:00,2024-04-29,8,Monday,April,18
2024050501,2024-05-05 01:00:00,2024-05-05,1,Sunday,May,18
2024011023,2024-01-10 23:00:00,2024-01-10,23,Wednesday,January,2
2024061623,2024-06-16 23:00:00,2024-06-16,23,Sunday,June,24
2024010501,2024-01-05 01:00:00,2024-01-05,1,Friday,January,1
2024060310,2024-06-03 10:00:00,2024-06-03,10,Monday,June,23
2024011916,2024-01-19 16:00:00,2024-01-19,16,Friday,January,3
2024042008,2024-04-20 08:00:00,2024-04-20,8,Saturday,April,16
2024021115,2024-02-11 15:00:00,2024-02-11,15,Sunday,February,6
2024032305,2024-03-23 05:00:00,2024-03-23,5,Saturday,March,12
2024010300,2024-01-03 00:00:00,2024-01-03,0,Wednesday,January,1
2024040923,2024-04-09 23:00:00,2024-04-09,23,Tuesday,April,15
2024050400,2024-05-04 00:00:00,2024-05-04,0,Saturday,May,18
2024012807,2024-01-28 07:00:00,2024-01-28,7,Sunday,January,4
2024020518,2024-02-05 18:00:00,2024-02-05,18,Monday,February,6
2024022415,2024-02-24 15:00:00,2024-02-24,15,Saturday,February,8
2024051417,2024-05-14 17:00:00,2024-05-14,17,Tuesday,May,20
2024010908,2024-01-09 08:00:00,2024-01-09,8,Tuesday,January,2
2024030502,2024-03-05 02:00:00,2024-03-05,2,Tuesday,March,10
2024050910,2024-05-09 10:00:00,2024-05-09,10,Thursday,May,19
2024030607,2024-03-06 07:00:00,2024-03-06,7,Wednesday,March,10
2024010408,2024-01-04 08:00:00,2024-01-04,8,Thursday,January,1
2024032021,2024-03-20 21:00:00,2024-03-20,21,Wednesday,March,12
2024040822,2024-04-08 22:00:00,2024-04-08,22,Monday,April,15
2024042704,2024-04-27 04:00:00,2024-04-27,4,Saturday,April,17
2024021501,2024-02-15 01:00:00,2024-02-15,1,Thursday,February,7
2024052107,2024-05-21 07:00:00,2024-05-21,7,Tuesday,May,21
2024052711,2024-05-27 11:00:00,2024-05-27,11,Monday,May,22
2024021007,2024-02-10 07:00:00,2024-02-10,7,Saturday,February,6
2024060608,2024-06-06 08:00:00,2024-06-06,8,Thursday,June,23
2024032710,2024-03-27 10:00:00,2024-03-27,10,Wednesday,March,13
2024020210,2024-02-02 10:00:00,2024-02-02,10,Friday,February,5
2024010817,2024-01-08 17:00:00,2024-01-08,17,Monday,January,2
2024041415,2024-04-14 15:00:00,2024-04-14,15,Sunday,April,15
2024053000,2024-05-30 00:00:00,2024-05-30,0,Thursday,May,22
2024032007,2024-03-20 07:00:00,2024-03-20,7,Wednesday,March,12
2024042017,2024-04-20 17:00:00,2024-04-20,17,Saturday,April,16
2024022505,2024-02-25 05:00:00,2024-02-25,5,Sunday,February,8
2024040407,2024-04-04 07:00:00,2024-04-04,7,Thursday,April,14
2024062205,2024-06-22 05:00:00,2024-06-22,5,Saturday,June,25
2024040215,2024-04-02 15:00:00,2024-04-02,15,Tuesday,April,14
2024051003,2024-05-10 03:00:00,2024-05-10,3,Friday,May,19
2024062512,2024-06-25 12:00:00,2024-06-25,12,Tuesday,June,26
2024020516,2024-02-05 16:00:00,2024-02-05,16,Monday,February,6
2024041003,2024-04-10 03:00:00,2024-04-10,3,Wednesday,April,15
2024052315,2024-05-23 15:00:00,2024-05-23,15,Thursday,May,21
2024060315,2024-06-03 15:00:00,2024-06-03,15,Monday,June,23
2024061917,2024-06-19 17:00:00,2024-06-19,17,Wednesday,June,25
2024031622,2024-03-16 22:00:00,2024-03-16,22,Saturday,March,11
2024050823,2024-05-08 23:00:00,2024-05-08,23,Wednesday,May,19
2024011415,2024-01-14 15:00:00,2024-01-14,15,Sunday,January,2
2024050721,2024-05-07 21:00:00,2024-05-07,21,Tuesday,May,19
2024020308,2024-02-03 08:00:00,2024-02-03,8,Saturday,February,5
2024060311,2024-06-03 11:00:00,2024-06-03,11,Monday,June,23
2024051112,2024-05-11 12:00:00,2024-05-11,12,Saturday,May,19
2024040218,2024-04-02 18:00:00,2024-04-02,18,Tuesday,April,14
2024022619,2024-02-26 19:00:00,2024-02-26,19,Monday,February,9
2024012417,2024-01-24 17:00:00,2024-01-24,17,Wednesday,January,4
2024020119,2024-02-01 19:00:00,2024-02-01,19,Thursday,February,5
2024041722,2024-04-17 22:00:00,2024-04-17,22,Wednesday,April,16
2024051314,2024-05-13 14:00:00,2024-05-13,14,Monday,May,20
2024062106,2024-06-21 06:00:00,2024-06-21,6,Friday,June,25
2024060509,2024-06-05 09:00:00,2024-06-05,9,Wednesday,June,23
2024030919,2024-03-09 19:00:00,2024-03-09,19,Saturday,March,10
2024060323,2024-06-03 23:00:00,2024-06-03,23,Monday,June,23
2024052221,2024-05-22 21:00:00,2024-05-22,21,Wednesday,May,21
2024061714,2024-06-17 14:00:00,2024-06-17,14,Monday,June,25
2024012313,2024-01-23 13:00:00,2024-01-23,13,Tuesday,January,4
2024021622,2024-02-16 22:00:00,2024-02-16,22,Friday,February,7
2024011806,2024-01-18 06:00:00,2024-01-18,6,Thursday,January,3
2024062815,2024-06-28 15:00:00,2024-06-28,15,Friday,June,26
2024032300,2024-03-23 00:00:00,2024-03-23,0,Saturday,March,12
2024011702,2024-01-17 02:00:00,2024-01-17,2,Wednesday,January,3
2024050216,2024-05-02 16:00:00,2024-05-02,16,Thursday,May,18
2024022610,2024-02-26 10:00:00,2024-02-26,10,Monday,February,9
2024032711,2024-03-27 11:00:00,2024-03-27,11,Wednesday,March,13
2024051706,2024-05-17 06:00:00,2024-05-17,6,Friday,May,20
2024051703,2024-05-17 03:00:00,2024-05-17,3,Friday,May,20
2024022121,2024-02-21 21:00:00,2024-02-21,21,Wednesday,February,8
2024040301,2024-04-03 01:00:00,2024-04-03,1,Wednesday,April,14
2024030123,2024-03-01 23:00:00,2024-03-01,23,Friday,March,9
2024010515,2024-01-05 15:00:00,2024-01-05,15,Friday,January,1
2024051301,2024-05-13 01:00:00,2024-05-13,1,Monday,May,20
2024022718,2024-02-27 18:00:00,2024-02-27,18,Tuesday,February,9
2024060208,2024-06-02 08:00:00,2024-06-02,8,Sunday,June,22
2024010710,2024-01-07 10:00:00,2024-01-07,10,Sunday,January,1
2024032205,2024-03-22 05:00:00,2024-03-22,5,Friday,March,12
2024021517,2024-02-15 17:00:00,2024-02-15,17,Thursday,February,7
2024030505,2024-03-05 05:00:00,2024-03-05,5,Tuesday,March,10
2024061001,2024-06-10 01:00:00,2024-06-10,1,Monday,June,24
2024012818,2024-01-28 18:00:00,2024-01-28,18,Sunday,January,4
2024012503,2024-01-25 03:00:00,2024-01-25,3,Thursday,January,4
2024031609,2024-03-16 09:00:00,2024-03-16,9,Saturday,March,11
2024040813,2024-04-08 13:00:00,2024-04-08,13,Monday,April,15
2024022021,2024-02-20 21:00:00,2024-02-20,21,Tuesday,February,8
2024022919,2024-02-29 19:00:00,2024-02-29,19,Thursday,February,9
2024042812,2024-04-28 12:00:00,2024-04-28,12,Sunday,April,17
2024031604,2024-03-16 04:00:00,2024-03-16,4,Saturday,March,11
2024030202,2024-03-02 02:00:00,2024-03-02,2,Saturday,March,9
2024031216,2024-03-12 16:00:00,2024-03-12,16,Tuesday,March,11
2024052710,2024-05-27 10:00:00,2024-05-27,10,Monday,May,22
2024010201,2024-01-02 01:00:00,2024-01-02,1,Tuesday,January,1
2024030918,2024-03-09 18:00:00,2024-03-09,18,Saturday,March,10
2024041723,2024-04-17 23:00:00,2024-04-17,23,Wednesday,April,16
2024012708,2024-01-27 08:00:00,2024-01-27,8,Saturday,January,4
2024031715,2024-03-17 15:00:00,2024-03-17,15,Sunday,March,11
2024011905,2024-01-19 05:00:00,2024-01-19,5,Friday,January,3
2024062011,2024-06-20 11:00:00,2024-06-20,11,Thursday,June,25
2024022901,2024-02-29 01:00:00,2024-02-29,1,Thursday,February,9
2024021423,2024-02-14 23:00:00,2024-02-14,23,Wednesday,February,7
2024051823,2024-05-18 23:00:00,2024-05-18,23,Saturday,May,20
2024052001,2024-05-20 01:00:00,2024-05-20,1,Monday,May,21
2024040106,2024-04-01 06:00:00,2024-04-01,6,Monday,April,14
2024021900,2024-02-19 00:00:00,2024-02-19,0,Monday,February,8
2024061801,2024-06-18 01:00:00,2024-06-18,1,Tuesday,June,25
2024062721,2024-06-27 21:00:00,2024-06-27,21,Thursday,June,26
2024062712,2024-06-27 12:00:00,2024-06-27,12,Thursday,June,26
2024051403,2024-05-14 03:00:00,2024-05-14,3,Tuesday,May,20
2024030204,2024-03-02 04:00:00,2024-03-02,4,Saturday,March,9
2024011717,2024-01-17 17:00:00,2024-01-17,17,Wednesday,January,3
2024020414,2024-02-04 14:00:00,2024-02-04,14,Sunday,February,5
2024010322,2024-01-03 22:00:00,2024-01-03,22,Wednesday,January,1
2024060207,2024-06-02 07:00:00,2024-06-02,7,Sunday,June,22
2024040305,2024-04-03 05:00:00,2024-04-03,5,Wednesday,April,14
2024012812,2024-01-28 12:00:00,2024-01-28,12,Sunday,January,4
2024032709,2024-03-27 09:00:00,2024-03-27,9,Wednesday,March,13
2024010409,2024-01-04 09:00:00,2024-01-04,9,Thursday,January,1
2024051202,2024-05-12 02:00:00,2024-05-12,2,Sunday,May,19
2024062100,2024-06-21 00:00:00,2024-06-21,0,Friday,June,25
2024021808,2024-02-18 08:00:00,2024-02-18,8,Sunday,February,7
2024052312,2024-05-23 12:00:00,2024-05-23,12,Thursday,May,21
2024040916,2024-04-09 16:00:00,2024-04-09,16,Tuesday,April,15
2024010212,2024-01-02 12:00:00,2024-01-02,12,Tuesday,January,1
2024040110,2024-04-01 10:00:00,2024-04-01,10,Monday,April,14
2024062814,2024-06-28 14:00:00,2024-06-28,14,Friday,June,26
2024062605,2024-06-26 05:00:00,2024-06-26,5,Wednesday,June,26
2024021702,2024-02-17 02:00:00,2024-02-17,2,Saturday,February,7
2024022020,2024-02-20 20:00:00,2024-02-20,20,Tuesday,February,8
2024031605,2024-03-16 05:00:00,2024-03-16,5,Saturday,March,11
2024031122,2024-03-11 22:00:00,2024-03-11,22,Monday,March,11
2024061422,2024-06-14 22:00:00,2024-06-14,22,Friday,June,24
2024062616,2024-06-26 16:00:00,2024-06-26,16,Wednesday,June,26
2024020322,2024-02-03 22:00:00,2024-02-03,22,Saturday,February,5
2024050814,2024-05-08 14:00:00,2024-05-08,14,Wednesday,May,19
2024031207,2024-03-12 07:00:00,2024-03-12,7,Tuesday,March,11
2024020610,2024-02-06 10:00:00,2024-02-06,10,Tuesday,February,6
2024050317,2024-05-03 17:00:00,2024-05-03,17,Friday,May,18
2024032503,2024-03-25 03:00:00,2024-03-25,3,Monday,March,13
2024020223,2024-02-02 23:00:00,2024-02-02,23,Friday,February,5
2024040205,2024-04-02 05:00:00,2024-04-02,5,Tuesday,April,14
2024031321,2024-03-13 21:00:00,2024-03-13,21,Wednesday,March,11
2024030411,2024-03-04 11:00:00,2024-03-04,11,Monday,March,10
2024032417,2024-03-24 17:00:00,2024-03-24,17,Sunday,March,12
2024032521,2024-03-25 21:00:00,2024-03-25,21,Monday,March,13
2024060403,2024-06-04 03:00:00,2024-06-04,3,Tuesday,June,23
2024011103,2024-01-11 03:00:00,2024-01-11,3,Thursday,January,2
2024020821,2024-02-08 21:00:00,2024-02-08,21,Thursday,February,6
2024010815,2024-01-08 15:00:00,2024-01-08,15,Monday,January,2
2024061218,2024-06-12 18:00:00,2024-06-12,18,Wednesday,June,24
2024010802,2024-01-08 02:00:00,2024-01-08,2,Monday,January,2
2024033023,2024-03-30 23:00:00,2024-03-30,23,Saturday,March,13
2024050310,2024-05-03 10:00:00,2024-05-03,10,Friday,May,18
2024012418,2024-01-24 18:00:00,2024-01-24,18,Wednesday,January,4
2024022323,2024-02-23 23:00:00,2024-02-23,23,Friday,February,8
2024052619,2024-05-26 19:00:00,2024-05-26,19,Sunday,May,21
2024061322,2024-06-13 22:00:00,2024-06-13,22,Thursday,June,24
2024021104,2024-02-11 04:00:00,2024-02-11,4,Sunday,February,6
2024031616,2024-03-16 16:00:00,2024-03-16,16,Saturday,March,11
2024050920,2024-05-09 20:00:00,2024-05-09,20,Thursday,May,19
2024050415,2024-05-04 15:00:00,2024-05-04,15,Saturday,May,18
2024062915,2024-06-29 15:00:00,2024-06-29,15,Saturday,June,26
2024030303,2024-03-03 03:00:00,2024-03-03,3,Sunday,March,9
2024052206,2024-05-22 06:00:00,2024-05-22,6,Wednesday,May,21
2024042113,2024-04-21 13:00:00,2024-04-21,13,Sunday,April,16
2024010313,2024-01-03 13:00:00,2024-01-03,13,Wednesday,January,1
2024011408,2024-01-14 08:00:00,2024-01-14,8,Sunday,January,2
2024042002,2024-04-20 02:00:00,2024-04-20,2,Saturday,April,16
2024010804,2024-01-08 04:00:00,2024-01-08,4,Monday,January,2
